,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
11681,2018-079CN,ATLAS 5 CENTAUR DEB,46660,US,795.15,12.68,35223.0,8883.0,,0,2018-10-17,
11682,2018-079CM,ATLAS 5 CENTAUR DEB,46659,US,839.99,10.86,37725.0,8500.0,SMALL,0,2018-10-17,
11683,2018-079CK,ATLAS 5 CENTAUR DEB,46657,US,847.59,12.0,40619.0,5961.0,MEDIUM,0,2018-10-17,
11684,2018-079CJ,ATLAS 5 CENTAUR DEB,46656,US,731.11,13.13,32699.0,8311.0,,0,2018-10-17,
11685,2018-079CH,ATLAS 5 CENTAUR DEB,46655,US,706.88,12.32,29388.0,10428.0,,0,2018-10-17,
11686,2014-055DD,ATLAS 5 CENTAUR DEB,46654,US,734.55,20.81,34296.0,6883.0,SMALL,0,2014-09-17,
11687,2009-047C,ATLAS 5 CENTAUR DEB,46653,US,738.61,23.48,34533.0,6844.0,SMALL,0,2009-09-08,
11688,2014-055DC,ATLAS 5 CENTAUR DEB,46652,US,788.84,20.33,33122.0,10683.0,,0,2014-09-17,
11689,2014-055DB,ATLAS 5 CENTAUR DEB,46651,US,806.38,20.44,35388.0,9251.0,,0,2014-09-17,
11690,2014-055DA,ATLAS 5 CENTAUR DEB,46650,US,845.1,22.27,36654.0,9809.0,,0,2014-09-17,
11691,2014-055CZ,ATLAS 5 CENTAUR DEB,46649,US,790.84,20.64,35289.0,8611.0,,0,2014-09-17,
11692,2014-055CY,ATLAS 5 CENTAUR DEB,46648,US,813.43,20.55,35981.0,8993.0,,0,2014-09-17,
11693,2014-055CX,ATLAS 5 CENTAUR DEB,46647,US,782.38,19.51,35493.0,8002.0,,0,2014-09-17,
11694,2014-055CW,ATLAS 5 CENTAUR DEB,46646,US,752.36,21.41,33740.0,8307.0,,0,2014-09-17,
11695,2014-055CV,ATLAS 5 CENTAUR DEB,46645,US,784.59,20.74,36064.0,7538.0,,0,2014-09-17,
11696,2014-055CU,ATLAS 5 CENTAUR DEB,46644,US,805.31,22.9,31871.0,12718.0,,0,2014-09-17,
11697,2014-055CT,ATLAS 5 CENTAUR DEB,46643,US,778.11,19.69,35564.0,7726.0,,0,2014-09-17,
11698,2014-055CS,ATLAS 5 CENTAUR DEB,46642,US,785.87,19.47,35131.0,8531.0,SMALL,0,2014-09-17,
11699,2014-055CR,ATLAS 5 CENTAUR DEB,46641,US,756.73,20.68,34189.0,8070.0,,0,2014-09-17,
11700,2014-055CQ,ATLAS 5 CENTAUR DEB,46640,US,811.93,21.95,35336.0,9567.0,,0,2014-09-17,
11701,2014-055CP,ATLAS 5 CENTAUR DEB,46639,US,764.9,20.67,34395.0,8260.0,,0,2014-09-17,
11702,2014-055CN,ATLAS 5 CENTAUR DEB,46638,US,748.53,20.61,35139.0,6722.0,SMALL,0,2014-09-17,
11703,2014-055CM,ATLAS 5 CENTAUR DEB,46637,US,739.7,20.71,34526.0,6905.0,SMALL,0,2014-09-17,
11704,2011-037NC,FREGAT DEB,46636,CIS,145.22,51.54,4399.0,1148.0,SMALL,0,2011-07-18,
11705,2011-037MZ,FREGAT DEB,46633,CIS,119.69,51.41,2811.0,523.0,SMALL,0,2011-07-18,
11706,2011-037MX,FREGAT DEB,46631,CIS,117.76,50.53,2720.0,441.0,SMALL,0,2011-07-18,
11707,2011-037MU,FREGAT DEB,46628,CIS,142.79,51.45,4153.0,1189.0,SMALL,0,2011-07-18,
11708,2011-037MT,FREGAT DEB,46627,CIS,132.24,49.96,2982.0,1458.0,MEDIUM,0,2011-07-18,
11709,2011-037MQ,FREGAT DEB,46624,CIS,151.57,52.22,5476.0,602.0,SMALL,0,2011-07-18,
11710,2011-037MN,FREGAT DEB,46622,CIS,158.33,51.19,6043.0,591.0,SMALL,0,2011-07-18,
11711,2011-037MM,FREGAT DEB,46621,CIS,137.18,50.71,3104.0,1761.0,MEDIUM,0,2011-07-18,
11712,2011-037ML,FREGAT DEB,46620,CIS,137.26,50.91,4478.0,394.0,SMALL,0,2011-07-18,
11713,2011-037MK,FREGAT DEB,46619,CIS,118.05,51.0,2517.0,669.0,SMALL,0,2011-07-18,
11714,2011-037MG,FREGAT DEB,46616,CIS,139.12,50.58,4106.0,925.0,MEDIUM,0,2011-07-18,
11715,2020-071A,GAOFEN 13,46610,PRC,1436.09,0.34,35861.0,35712.0,LARGE,0,2020-10-11,
11716,2018-079CG,ATLAS 5 CENTAUR DEB,46608,US,802.86,12.18,35780.0,8692.0,SMALL,0,2018-10-17,
11717,2018-079CF,ATLAS 5 CENTAUR DEB,46607,US,701.96,12.76,31768.0,7803.0,,0,2018-10-17,
11718,2018-079CE,ATLAS 5 CENTAUR DEB,46606,US,802.75,12.92,35597.0,8871.0,SMALL,0,2018-10-17,
11719,2018-079CD,ATLAS 5 CENTAUR DEB,46605,US,751.46,12.5,33275.0,8729.0,SMALL,0,2018-10-17,
11720,2018-079CC,ATLAS 5 CENTAUR DEB,46604,US,825.32,12.62,36376.0,9159.0,,0,2018-10-17,
11721,2018-079CB,ATLAS 5 CENTAUR DEB,46603,US,822.39,11.29,36282.0,9116.0,,0,2018-10-17,
11722,2018-079CA,ATLAS 5 CENTAUR DEB,46602,US,804.27,12.9,35761.0,8779.0,SMALL,0,2018-10-17,
11723,2018-079BZ,ATLAS 5 CENTAUR DEB,46601,US,775.24,12.52,34494.0,8659.0,,0,2018-10-17,
11724,2020-070BK,STARLINK-1749,46589,US,90.33,53.04,295.0,286.0,LARGE,0,2020-10-06,
11725,2020-070BJ,STARLINK-1746,46588,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11726,2020-070BF,STARLINK-1736,46585,US,95.59,53.06,549.0,546.0,LARGE,0,2020-10-06,
11727,2020-070BC,STARLINK-1728,46582,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11728,2020-070BB,STARLINK-1712,46581,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11729,2020-070BA,STARLINK-1708,46580,US,93.12,53.05,438.0,417.0,LARGE,0,2020-10-06,
11730,2020-070AZ,STARLINK-1705,46579,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11731,2020-070AY,STARLINK-1683,46578,US,95.25,53.06,531.0,530.0,LARGE,0,2020-10-06,
11732,2020-070AW,STARLINK-1677,46576,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11733,2020-070AV,STARLINK-1675,46575,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11734,2020-070AU,STARLINK-1660,46574,US,94.13,53.05,478.0,476.0,LARGE,0,2020-10-06,
11735,2020-070AS,STARLINK-1531,46572,US,95.59,53.05,548.0,546.0,LARGE,0,2020-10-06,
11736,2020-070AM,STARLINK-1741,46567,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11737,2020-070AL,STARLINK-1740,46566,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11738,2020-070AK,STARLINK-1735,46565,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11739,2020-070AJ,STARLINK-1733,46564,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11740,2020-070AH,STARLINK-1730,46563,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11741,2020-070AG,STARLINK-1714,46562,US,95.59,53.06,548.0,547.0,LARGE,0,2020-10-06,
11742,2020-070AD,STARLINK-1681,46559,US,95.27,53.06,533.0,530.0,LARGE,0,2020-10-06,
11743,2020-070AC,STARLINK-1680,46558,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11744,2020-070AB,STARLINK-1679,46557,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11745,2020-070AA,STARLINK-1676,46556,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11746,2020-070X,STARLINK-1664,46553,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11747,2020-070T,STARLINK-1700,46549,US,94.97,53.05,524.0,511.0,LARGE,0,2020-10-06,
11748,2020-070Q,STARLINK-1697,46546,US,91.43,53.04,350.0,339.0,LARGE,0,2020-10-06,
11749,2020-070P,STARLINK-1696,46545,US,92.17,53.05,386.0,376.0,LARGE,0,2020-10-06,
11750,2020-070N,STARLINK-1694,46544,US,92.41,53.04,395.0,391.0,LARGE,0,2020-10-06,
11751,2020-070M,STARLINK-1693,46543,US,93.62,53.06,457.0,446.0,LARGE,0,2020-10-06,
11752,2020-070L,STARLINK-1692,46542,US,94.93,53.05,523.0,508.0,LARGE,0,2020-10-06,
11753,2020-070K,STARLINK-1687,46541,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11754,2020-070G,STARLINK-1678,46538,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11755,2020-070F,STARLINK-1672,46537,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11756,2020-070D,STARLINK-1663,46535,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11757,2020-070C,STARLINK-1659,46534,US,92.39,53.04,398.0,385.0,LARGE,0,2020-10-06,
11758,2020-070B,STARLINK-1648,46533,US,95.59,53.06,548.0,546.0,LARGE,0,2020-10-06,
11759,2011-037ME,FREGAT DEB,46526,CIS,144.68,51.48,4744.0,758.0,SMALL,0,2011-07-18,
11760,2011-037MD,FREGAT DEB,46525,CIS,154.8,51.69,4360.0,1984.0,MEDIUM,0,2011-07-18,
11761,2011-037MC,FREGAT DEB,46524,CIS,135.82,51.63,3970.0,780.0,SMALL,0,2011-07-18,
11762,2011-037MB,FREGAT DEB,46523,CIS,147.58,51.79,4841.0,905.0,MEDIUM,0,2011-07-18,
11763,2011-037MA,FREGAT DEB,46522,CIS,129.88,51.42,3638.0,597.0,MEDIUM,0,2011-07-18,
11764,2011-037LZ,FREGAT DEB,46521,CIS,131.88,51.65,3540.0,869.0,SMALL,0,2011-07-18,
11765,2011-037LY,FREGAT DEB,46520,CIS,136.44,51.31,4247.0,555.0,SMALL,0,2011-07-18,
11766,2011-037LW,FREGAT DEB,46518,CIS,146.95,51.54,4720.0,972.0,MEDIUM,0,2011-07-18,
11767,2011-037LV,FREGAT DEB,46517,CIS,133.32,51.4,4215.0,318.0,SMALL,0,2011-07-18,
11768,2020-068X,NETSAT-2,46507,GER,94.36,97.84,492.0,484.0,SMALL,0,2020-09-28,
11769,2020-068W,NETSAT-1,46506,GER,94.65,97.84,506.0,497.0,SMALL,0,2020-09-28,
11770,2020-068V,NETSAT-3,46505,GER,94.41,97.84,496.0,485.0,SMALL,0,2020-09-28,
11771,2020-068U,NETSAT-4,46504,GER,94.35,97.84,493.0,481.0,SMALL,0,2020-09-28,
11772,2020-068P,KEPLER-4 (ANTILLES),46499,CA,92.19,97.82,387.0,377.0,MEDIUM,0,2020-09-28,
11773,2020-068M,ICEYE-X6,46497,FIN,95.95,98.03,566.0,563.0,MEDIUM,0,2020-09-28,
11774,2020-068L,ICEYE-X7,46496,FIN,94.84,97.7,518.0,503.0,MEDIUM,0,2020-09-28,
11775,2020-068K,SALSAT,46495,GER,94.71,97.85,514.0,495.0,MEDIUM,0,2020-09-28,
11776,2020-068J,NORBI,46494,CIS,94.25,97.85,491.0,473.0,SMALL,0,2020-09-28,
11777,2020-068H,DEKART,46493,CIS,94.48,97.85,503.0,484.0,MEDIUM,0,2020-09-28,
11778,2020-068E,YARILO-1,46490,CIS,88.62,97.82,210.0,202.0,SMALL,0,2020-09-28,
11779,2020-068D,MEZNSAT,46489,UAE,92.03,97.83,381.0,367.0,SMALL,0,2020-09-28,
11780,2020-068C,GONETS M 19,46488,CIS,115.86,82.49,1505.0,1483.0,LARGE,0,2020-09-28,
11781,2020-068B,GONETS M 18,46487,CIS,115.86,82.49,1510.0,1479.0,LARGE,0,2020-09-28,
11782,2020-068A,GONETS M 17,46486,CIS,115.86,82.49,1512.0,1476.0,LARGE,0,2020-09-28,
11783,2018-079BY,ATLAS 5 CENTAUR DEB,46485,US,713.95,12.98,32380.0,7786.0,,0,2018-10-17,
11784,2020-067G,CZ-4B DEB,46484,PRC,96.5,97.69,619.0,563.0,SMALL,0,2020-09-27,
11785,2020-067C,CZ-4B DEB,46480,PRC,95.35,97.87,550.0,521.0,LARGE,0,2020-09-27,
11786,2020-067B,HJ-2B,46479,PRC,97.53,97.92,643.0,638.0,LARGE,0,2020-09-27,
11787,2020-067A,HJ-2A,46478,PRC,97.53,97.92,642.0,639.0,LARGE,0,2020-09-27,
11788,2020-066D,CZ-4B DEB,46472,PRC,103.44,65.91,950.0,893.0,SMALL,0,2020-09-21,
11789,2020-066C,CZ-4B DEB,46471,PRC,103.65,66.08,949.0,914.0,SMALL,0,2020-09-21,
11790,2020-066B,CZ-4B R/B,46470,PRC,100.73,66.06,929.0,658.0,LARGE,0,2020-09-21,
11791,2020-066A,HAIYANG 2C,46469,PRC,104.09,66.0,957.0,947.0,LARGE,0,2020-09-21,
11792,1999-025EZK,FENGYUN 1C DEB,46468,PRC,101.28,98.89,851.0,787.0,SMALL,0,1999-05-10,
11793,1987-011AK,COSMOS 1818 COOLANT,46467,CIS,100.38,65.0,787.0,767.0,SMALL,0,1987-02-01,
11794,1991-056DB,SL-14 DEB,46466,CIS,108.96,82.57,1187.0,1171.0,SMALL,0,1991-08-15,
11795,1991-056DA,SL-14 DEB,46465,CIS,109.76,82.56,1237.0,1194.0,SMALL,0,1991-08-15,
11796,2014-055CL,ATLAS 5 CENTAUR DEB,46464,US,788.85,19.45,35827.0,7978.0,,0,2014-09-17,
11797,2020-065J,JILIN-01 GAOFEN 3J,46462,PRC,93.7,97.3,460.0,451.0,MEDIUM,0,2020-09-15,
11798,2020-065H,JILIN-01 GAOFEN 3I,46461,PRC,93.75,97.31,473.0,443.0,MEDIUM,0,2020-09-15,
11799,2020-065G,JILIN-01 GAOFEN 3H,46460,PRC,93.94,97.3,476.0,458.0,MEDIUM,0,2020-09-15,
11800,2020-065F,JILIN-01 GAOFEN 3G,46459,PRC,93.93,97.31,482.0,452.0,MEDIUM,0,2020-09-15,
11801,2020-065E,JILIN-01 GAOFEN 3F,46458,PRC,94.04,97.3,490.0,454.0,MEDIUM,0,2020-09-15,
11802,2020-065D,JILIN-01 GAOFEN 3E,46457,PRC,94.0,97.3,487.0,454.0,MEDIUM,0,2020-09-15,
11803,2020-065C,JILIN-01 GAOFEN 3D,46456,PRC,93.35,97.3,442.0,436.0,MEDIUM,0,2020-09-15,
11804,2020-065B,JILIN-01 GAOFEN 3C,46455,PRC,93.44,97.3,445.0,440.0,MEDIUM,0,2020-09-15,
11805,2020-065A,JILIN-01 GAOFEN 3B,46454,PRC,93.65,97.3,457.0,449.0,MEDIUM,0,2020-09-15,
11806,1999-025EZJ,FENGYUN 1C DEB,46453,PRC,103.0,98.39,1022.0,779.0,SMALL,0,1999-05-10,
11807,1999-025EZH,FENGYUN 1C DEB,46452,PRC,100.65,98.85,796.0,783.0,SMALL,0,1999-05-10,
11808,1999-025EZG,FENGYUN 1C DEB,46451,PRC,101.71,98.17,968.0,711.0,SMALL,0,1999-05-10,
11809,1999-025EZF,FENGYUN 1C DEB,46450,PRC,102.79,98.09,1029.0,753.0,SMALL,0,1999-05-10,
11810,1999-025EZE,FENGYUN 1C DEB,46449,PRC,101.59,98.69,984.0,684.0,SMALL,0,1999-05-10,
11811,1999-025EZD,FENGYUN 1C DEB,46448,PRC,101.69,99.11,891.0,787.0,SMALL,0,1999-05-10,
11812,1999-025EZC,FENGYUN 1C DEB,46447,PRC,100.82,98.44,922.0,673.0,SMALL,0,1999-05-10,
11813,1999-025EZB,FENGYUN 1C DEB,46446,PRC,101.28,98.88,868.0,771.0,SMALL,0,1999-05-10,
11814,1999-025EZA,FENGYUN 1C DEB,46445,PRC,102.49,98.02,956.0,797.0,SMALL,0,1999-05-10,
11815,1999-025EYZ,FENGYUN 1C DEB,46444,PRC,100.97,98.53,864.0,745.0,SMALL,0,1999-05-10,
11816,1999-025EYY,FENGYUN 1C DEB,46443,PRC,102.22,99.23,937.0,791.0,SMALL,0,1999-05-10,
11817,1999-025EYW,FENGYUN 1C DEB,46441,PRC,108.11,95.28,1524.0,755.0,SMALL,0,1999-05-10,
11818,1999-025EYV,FENGYUN 1C DEB,46440,PRC,101.43,98.62,953.0,700.0,SMALL,0,1999-05-10,
11819,1999-025EYU,FENGYUN 1C DEB,46439,PRC,101.3,98.51,909.0,732.0,SMALL,0,1999-05-10,
11820,1999-025EYT,FENGYUN 1C DEB,46438,PRC,101.75,99.05,905.0,778.0,SMALL,0,1999-05-10,
11821,1997-051ABN,IRIDIUM 33 DEB,46435,US,101.29,86.29,974.0,666.0,SMALL,0,1997-09-14,
11822,1993-036BWY,COSMOS 2251 DEB,46434,CIS,98.84,74.01,722.0,684.0,SMALL,0,1993-06-16,
11823,1993-036BWX,COSMOS 2251 DEB,46433,CIS,102.1,73.96,993.0,722.0,SMALL,0,1993-06-16,
11824,1993-036BWW,COSMOS 2251 DEB,46432,CIS,107.77,73.87,1481.0,767.0,SMALL,0,1993-06-16,
11825,1993-036BWU,COSMOS 2251 DEB,46430,CIS,99.58,73.92,813.0,664.0,SMALL,0,1993-06-16,
11826,2010-007AR,SL-12 DEB,46429,CIS,343.82,64.34,19502.0,256.0,SMALL,0,2010-03-01,
11827,2011-037LU,FREGAT DEB,46413,CIS,127.31,51.04,3005.0,1004.0,MEDIUM,0,2011-07-18,
11828,2011-037LT,FREGAT DEB,46412,CIS,144.94,50.88,5078.0,446.0,LARGE,0,2011-07-18,
11829,2011-037LS,FREGAT DEB,46411,CIS,122.06,51.49,3073.0,473.0,SMALL,0,2011-07-18,
11830,2011-037LR,FREGAT DEB,46410,CIS,148.95,51.65,4822.0,1037.0,MEDIUM,0,2011-07-18,
11831,2011-037LQ,FREGAT DEB,46409,CIS,144.08,51.24,4105.0,1347.0,SMALL,0,2011-07-18,
11832,2011-037LP,FREGAT DEB,46408,CIS,149.76,51.84,4877.0,1051.0,MEDIUM,0,2011-07-18,
11833,2011-037LN,FREGAT DEB,46407,CIS,127.45,51.35,3219.0,803.0,MEDIUM,0,2011-07-18,
11834,2011-037LM,FREGAT DEB,46406,CIS,141.09,51.57,4420.0,778.0,SMALL,0,2011-07-18,
11835,2011-037LL,FREGAT DEB,46405,CIS,120.3,51.07,2521.0,868.0,SMALL,0,2011-07-18,
11836,2011-037LJ,FREGAT DEB,46403,CIS,121.6,51.55,3129.0,375.0,SMALL,0,2011-07-18,
11837,2011-037LG,FREGAT DEB,46401,CIS,148.28,51.2,4302.0,1501.0,SMALL,0,2011-07-18,
11838,2011-037LF,FREGAT DEB,46400,CIS,148.45,51.35,5007.0,811.0,SMALL,0,2011-07-18,
11839,2011-037LE,FREGAT DEB,46399,CIS,156.49,50.71,5525.0,958.0,SMALL,0,2011-07-18,
11840,2020-064A,GAOFEN 11 2,46396,PRC,94.52,97.46,506.0,485.0,LARGE,0,2020-09-07,
11841,2020-062BM,STARLINK-1771,46384,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11842,2020-062BL,STARLINK-1770,46383,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11843,2020-062BK,STARLINK-1769,46382,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11844,2020-062BD,STARLINK-1742,46376,US,95.38,53.05,540.0,534.0,LARGE,0,2020-09-03,
11845,2020-062BC,STARLINK-1724,46375,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11846,2020-062AZ,STARLINK-1689,46372,US,93.86,53.04,468.0,458.0,LARGE,0,2020-09-03,
11847,2020-062AT,STARLINK-1651,46366,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11848,2020-062AQ,STARLINK-1739,46363,US,92.71,53.04,411.0,403.0,LARGE,0,2020-09-03,
11849,2020-062AP,STARLINK-1726,46362,US,95.59,53.06,548.0,546.0,LARGE,0,2020-09-03,
11850,2020-062AM,STARLINK-1713,46360,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11851,2020-062AL,STARLINK-1707,46359,US,95.53,53.05,545.0,543.0,LARGE,0,2020-09-03,
11852,2020-062AJ,STARLINK-1666,46357,US,95.59,53.06,548.0,546.0,LARGE,0,2020-09-03,
11853,2020-062AH,STARLINK-1665,46356,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11854,2020-062AG,STARLINK-1661,46355,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11855,2020-062AF,STARLINK-1657,46354,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11856,2020-062AE,STARLINK-1656,46353,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11857,2020-062AD,STARLINK-1653,46352,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11858,2020-062AC,STARLINK-1646,46351,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11859,2020-062AA,STARLINK-1575,46349,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11860,2020-062Z,STARLINK-1553,46348,US,95.2,53.05,529.0,528.0,LARGE,0,2020-09-03,
11861,2020-062Y,STARLINK-1547,46347,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11862,2020-062W,STARLINK-1767,46345,US,95.59,53.05,549.0,546.0,LARGE,0,2020-09-03,
11863,2020-062V,STARLINK-1765,46344,US,95.59,53.06,548.0,546.0,LARGE,0,2020-09-03,
11864,2020-062U,STARLINK-1764,46343,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11865,2020-062T,STARLINK-1762,46342,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11866,2020-062R,STARLINK-1759,46340,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11867,2020-062P,STARLINK-1752,46338,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11868,2020-062N,STARLINK-1750,46337,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11869,2020-062M,STARLINK-1738,46336,US,95.59,53.06,548.0,546.0,LARGE,0,2020-09-03,
11870,2020-062L,STARLINK-1727,46335,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11871,2020-062J,STARLINK-1723,46333,US,95.59,53.06,549.0,546.0,LARGE,0,2020-09-03,
11872,2020-062G,STARLINK-1719,46331,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11873,2020-062F,STARLINK-1710,46330,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11874,2020-062E,STARLINK-1695,46329,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11875,2020-062D,STARLINK-1686,46328,US,95.59,53.05,548.0,546.0,LARGE,0,2020-09-03,
11876,2020-062C,STARLINK-1673,46327,US,93.29,53.03,439.0,432.0,LARGE,0,2020-09-03,
11877,2020-062B,STARLINK-1654,46326,US,95.59,53.05,549.0,545.0,LARGE,0,2020-09-03,
11878,2020-062A,STARLINK-1734,46325,US,94.94,53.05,517.0,515.0,LARGE,0,2020-09-03,
11879,2011-037LC,FREGAT DEB,46324,CIS,142.6,52.51,4266.0,1061.0,MEDIUM,0,2011-07-18,
11880,2011-037LB,FREGAT DEB,46323,CIS,148.41,52.04,4801.0,1013.0,MEDIUM,0,2011-07-18,
11881,2020-061BA,NAPA-1,46320,THAI,93.78,97.31,459.0,459.0,MEDIUM,0,2020-09-03,
11882,2020-061Y,OSM-1 CICERO,46294,SPN,92.58,97.32,402.0,401.0,MEDIUM,0,2020-09-03,
11883,2020-061X,3CAT-5/B (TYVAK-0162),46293,SPN,94.05,97.31,474.0,471.0,MEDIUM,0,2020-09-03,
11884,2020-061W,3CAT-5/A (TYVAK-0161),46292,SPN,94.07,97.31,475.0,472.0,MEDIUM,0,2020-09-03,
11885,2020-061N,DIDO 3,46284,ISRA,90.65,97.29,309.0,304.0,MEDIUM,0,2020-09-03,
11886,2020-061G,GHGSAT-C1,46278,CA,93.12,97.26,427.0,427.0,MEDIUM,0,2020-09-03,
11887,2020-061F,NEMO-HD,46277,SVN,93.89,97.26,465.0,465.0,MEDIUM,0,2020-09-03,
11888,2020-061E,UPMSAT-2,46276,SPN,92.6,97.26,403.0,401.0,MEDIUM,0,2020-09-03,
11889,2020-061D,ATHENA,46275,US,93.79,97.26,460.0,460.0,MEDIUM,0,2020-09-03,
11890,2020-061C,ION-MK01,46274,IT,93.21,97.26,434.0,430.0,MEDIUM,0,2020-09-03,
11891,2020-061B,ESAIL,46273,CA,87.72,97.24,169.0,155.0,MEDIUM,0,2020-09-03,
11892,1993-036BWT,COSMOS 2251 DEB,46271,CIS,99.28,74.05,753.0,696.0,SMALL,0,1993-06-16,
11893,2020-059C,TYVAK-0172,46267,US,94.46,97.79,494.0,491.0,MEDIUM,0,2020-08-30,
11894,2020-059B,GNOMES-1,46266,US,96.19,97.84,581.0,572.0,MEDIUM,0,2020-08-30,
11895,2020-059A,SAOCOM 1-B,46265,ARGN,97.16,97.89,623.0,622.0,LARGE,0,2020-08-30,
11896,2011-037KZ,FREGAT DEB,46263,CIS,147.49,51.17,4740.0,998.0,SMALL,0,2011-07-18,
11897,2011-037KW,FREGAT DEB,46260,CIS,139.06,51.45,4025.0,1001.0,SMALL,0,2011-07-18,
11898,2011-037KV,FREGAT DEB,46259,CIS,135.13,50.83,4164.0,525.0,MEDIUM,0,2011-07-18,
11899,2011-037KU,FREGAT DEB,46258,CIS,145.04,51.66,4973.0,559.0,SMALL,0,2011-07-18,
11900,2011-037KT,FREGAT DEB,46257,CIS,148.57,51.98,4679.0,1149.0,MEDIUM,0,2011-07-18,
11901,2011-037KS,FREGAT DEB,46256,CIS,100.2,51.5,1271.0,266.0,MEDIUM,0,2011-07-18,
11902,2011-037KR,FREGAT DEB,46255,CIS,149.26,51.86,4611.0,1275.0,MEDIUM,0,2011-07-18,
11903,2011-037KQ,FREGAT DEB,46254,CIS,147.81,52.05,4523.0,1241.0,SMALL,0,2011-07-18,
11904,2011-037KN,FREGAT DEB,46252,CIS,140.31,50.52,3770.0,1363.0,MEDIUM,0,2011-07-18,
11905,2011-037KM,FREGAT DEB,46251,CIS,135.26,51.46,3941.0,760.0,SMALL,0,2011-07-18,
11906,2011-037KL,FREGAT DEB,46250,CIS,144.85,51.3,5012.0,504.0,SMALL,0,2011-07-18,
11907,2011-037KK,FREGAT DEB,46249,CIS,149.66,50.55,4198.0,1720.0,SMALL,0,2011-07-18,
11908,2011-037KJ,FREGAT DEB,46248,CIS,131.99,51.41,2961.0,1458.0,MEDIUM,0,2011-07-18,
11909,2011-037KG,FREGAT DEB,46246,CIS,117.41,51.27,2729.0,400.0,SMALL,0,2011-07-18,
11910,2011-037KF,FREGAT DEB,46245,CIS,114.35,51.8,2279.0,573.0,SMALL,0,2011-07-18,
11911,2011-037KE,FREGAT DEB,46244,CIS,150.7,50.94,4694.0,1310.0,SMALL,0,2011-07-18,
11912,2011-037KD,FREGAT DEB,46243,CIS,145.3,52.03,4261.0,1294.0,SMALL,0,2011-07-18,
11913,2011-037KC,FREGAT DEB,46242,CIS,122.76,51.39,2881.0,728.0,SMALL,0,2011-07-18,
11914,2011-037KB,FREGAT DEB,46241,CIS,120.93,51.14,2967.0,478.0,SMALL,0,2011-07-18,
11915,2011-037KA,FREGAT DEB,46240,CIS,118.7,50.78,2671.0,574.0,SMALL,0,2011-07-18,
11916,2011-037JZ,FREGAT DEB,46239,CIS,128.63,51.25,3559.0,566.0,SMALL,0,2011-07-18,
11917,2011-037JY,FREGAT DEB,46238,CIS,139.38,50.5,2792.0,2262.0,MEDIUM,0,2011-07-18,
